"","gameId","playId","ballCarrierId","tacklerNflId","ballCarrierDisplayName","ballCarrierPos","tacklerName","tacklerPos","quarter","down","yardsToGo","possessionTeam","defensiveTeam","playDescription","playResult","DIOVDT_T","forceGeneratedSpotTackle","tackleAngle","disFromFirstDown","tacklerAcc_T","ballCarrierAcc_T","distFromEachOther","tacklerMass","ballCarrierMass","passProbability","tacklerAcc_BR","ballCarrierAcc_BR","tackleDisFromCenter","DIOVDT_BR","differenceAngularDirection","expForce","overExpected"
"2730",2022092507,3155,45555,54500,"Keelan Cole","WR","Roger McCreary","CB",4,2,11,"LV","TEN","(4:56) (Shotgun) D.Carr pass short left to K.Cole to TEN 24 for 12 yards (R.McCreary).",12,33.41,-44.3125130724134,131.8,10.99,3.69,4.12,1.61721983663322,85.4545454545455,88.1818181818182,0.947839618,3.21,2.23,18.1,31.05,4.57000000000002,30.8785168301572,-75.1910299025706
"2731",2022100905,761,53549,53501,"Rhamondre Stevenson","RB","Alim McNeill","NT",2,3,1,"NE","DET","(15:00) (Shotgun) R.Stevenson up the middle to DET 14 for -2 yards (A.McNeill, K.Joseph).",-2,44.64,-75.847405249664,77.85,7.25,1.36,2.49,4.6297300137265,143.181818181818,111.818181818182,0.352191657,2.11,2.55,2.43,44.85,68.85,-9.15430043191719,-66.6931048177468
"2732",2022110603,2978,52502,46259,"Josiah Deguara","TE","DeShon Elliott","FS",4,1,10,"GB","DET","(13:45) (Shotgun) A.Rodgers pass short right to J.Deguara to GB 46 for 3 yards (D.Elliott).",3,142.59,54.0638901189454,65.31,2.44,1.97,1.38,3.20076553343102,95.4545454545454,109.090909090909,0.649419904,4.54,4.94,19.27,30.28,134.53,127.251239640183,-73.1873495212375
"2733",2022103011,3745,54506,55032,"Kenneth Walker","RB","Tomon Fox","OLB",4,3,7,"SEA","NYG","(2:00) (Shotgun) K.Walker left end to SEA 30 for -3 yards (T.Fox).",-3,21.25,-40.2802673507416,167.97,1.12,2.82,3.94,5.21444148495311,118.181818181818,95.4545454545454,0.481209904,2.5,2.28,6.8,29.82,50.57,31.2821095708766,-71.5623769216182
"2734",2022101600,198,54042,44938,"Caleb Huntley","RB","Samson Ebukam","DE",1,1,10,"ATL","SF","(11:10) (Shotgun) C.Huntley right tackle to SF 12 for 3 yards (S.Ebukam).",3,14.89,78.3613106240785,55.1,3.39,2.9,2.35,6.71235428147234,111.363636363636,104.090909090909,0.555096865,1,3.43,4.03,14.32,46.14,86.2830430084829,-7.92173238440445
"2735",2022101600,3143,42416,48013,"Tevin Coleman","RB","Quinton Bell","OLB",4,2,10,"SF","ATL","(5:44) (Shotgun) T.Coleman left guard to SF 44 for -2 yards (Q.Bell).",-2,50.03,94.3474116740446,175.91,1.97,2.41,2.06,5.07417973666681,115,95.4545454545454,0.909162104,1.4,2.76,0.990000000000002,7.69999999999999,163,181.779003442431,-87.4315917683861
"2736",2022091103,3464,44860,44842,"Joe Mixon","RB","T.J. Watt","OLB",4,1,1,"CIN","PIT","(2:49) J.Mixon up the middle to PIT 3 for -2 yards (T.Watt, A.Highsmith). PIT-A.Highsmith was injured during the play.",-2,84.86,241.47919271257,42.62,12.8,2.45,1.63,3.50891721190454,114.545454545455,100,0.38731277,3.47,2.43,0.270000000000003,21.53,119.26,157.141037307264,84.3381554053063
"2737",2022101605,2054,44879,46146,"Alvin Kamara","RB","Sam Hubbard","DE",2,1,10,"NO","CIN","(1:46) (Shotgun) A.Dalton pass short right to A.Kamara to CIN 18 for -2 yards (S.Hubbard). Pass -6, YAC 4",-2,129.76,-91.4355949000524,141.94,2.20999999999999,1.79,3.15,2.08753443085378,120.454545454545,97.7272727272727,0.780015349,2.89,4.16,10.53,8.09,18.98,2.70953871552589,-94.1451336155783
"2738",2022102300,2866,42347,42361,"Amari Cooper","WR","Marcus Peters","CB",4,1,10,"CLE","BAL","(10:18) (Shotgun) J.Brissett pass short right to A.Cooper to BLT 30 for 11 yards (M.Peters).",11,124.16,2.31467074322859,93.71,11.08,2.88,2.68,2.83298429222613,89.5454545454545,95.9090909090909,0.703061104,2.82,4.19,20.67,19.27,33.68,72.9219183867714,-70.6072476435428
"2739",2022100211,1417,52470,35466,"A.J. Dillon","RB","Devin McCourty","FS",2,1,10,"GB","NE","(4:27) (Shotgun) A.Dillon left guard to GB 31 for 7 yards (D.McCourty, A.Phillips).",7,1.12,48.7971704274173,169.09,5.52,0.54,0.22,9.33540572230259,88.6363636363636,113.636363636364,0.48623535,1.08,3.41,8.68,50.39,71.46,-9.56284944634061,58.3600198737579
"2740",2022100211,2925,52470,52445,"A.J. Dillon","RB","Kyle Dugger","FS",4,2,7,"GB","NE","(9:04) A.Rodgers pass short middle to A.Dillon to NE 33 for 11 yards (K.Dugger).",11,30.87,41.0136731217198,129.05,7.91,2.38,1.75,5.56328140578921,98.1818181818182,113.636363636364,0.803210616,5.01,1.03,0.970000000000002,36.5,106.07,105.972916472151,-64.9592433504314
"2741",2022090800,2815,46830,54488,"Brandon Powell","WR","Kaiir Elam","CB",4,1,10,"LA","BUF","(13:23) (Shotgun) M.Stafford pass short left to B.Powell to LA 32 for 10 yards (K.Elam).",10,159.3,51.5852627943942,92.62,10.68,3.3,2.87,8.43698998458572,89.0909090909091,85.9090909090909,0.723612785,2.48,4.42,20.38,28.26,54.39,148.596111542073,-97.0108487476787
"2742",2022091112,1458,44853,43404,"Dalvin Cook","RB","De'Vondre Campbell","ILB",2,1,10,"MIN","GB","(2:58) D.Cook left guard to MIN 35 for 9 yards (D.Campbell).",9,24.94,143.461935383692,155.5,9.18000000000001,3.83,2.73,9.16426210886616,105.454545454545,95.4545454545454,0.508970022,2.73,3.07,5.1,28.63,174.58,244.795605183768,-101.333669800076
"2743",2022100207,920,44792,45643,"Mo Alie-Cox","TE","Dylan Cole","ILB",2,2,8,"IND","TEN","(15:00) (Shotgun) M.Ryan pass short middle to M.Alie-Cox to TEN 6 for 18 yards (D.Cole, J.Kalu).",18,157.9,26.47252496988,67.32,20.2,1.31,1.27,1.54159008818817,107.727272727273,121.363636363636,0.706953406,4.18,2.57,1.11,140.99,77.53,28.1544087064203,-1.68188373654032
"2744",2022103010,943,44820,52492,"Christian McCaffrey","RB","Terrell Lewis","OLB",2,3,7,"SF","LA","(14:20) (Shotgun) J.Garoppolo pass short left to C.McCaffrey to SF 41 for 9 yards (T.Lewis, T.Hill).",9,32.65,110.903362030099,116.39,6.35,2.13,1.7,14.5477145971455,114.545454545455,93.1818181818182,0.98301667,4.12,6.05,3.2,45.19,67.19,163.652307277668,-52.7489452475691
"2745",2022103012,2524,52470,52647,"A.J. Dillon","RB","Dane Jackson","CB",3,1,10,"GB","BUF","(2:35) (Shotgun) A.Dillon right guard to BUF 43 for 3 yards (D.Jackson, C.Basham).",3,63.73,33.7036935078407,52.2,2.47,1.97,2.01,7.97,84.0909090909091,113.636363636364,0.655431867,2.37,2.58,9.87,10.62,58.09,-16.0066273047153,49.710320812556
"2746",2022091800,3523,48233,44999,"Alec Ingold","FB","Chuck Clark","SS",4,2,8,"MIA","BAL","(6:11) T.Tagovailoa pass short middle to A.Ingold to MIA 40 for 2 yards (C.Clark).",2,63.83,29.1774335931286,89.4299999999999,0.450000000000003,1.49,1.27,4.2028799649764,93.1818181818182,110,0.793987215,4.69,0.35,9.63,22.91,95.77,53.7143353444813,-24.5369017513527
"2747",2022100209,3276,46116,43351,"Christian Kirk","WR","James Bradberry","CB",4,2,10,"JAX","PHI","(8:39) (Shotgun) T.Lawrence pass short middle to C.Kirk to JAX 47 for 15 yards (J.Bradberry).",15,10.32,100.938067358188,24.02,14.94,4.31,3.78,0.870517087712812,96.3636363636364,90.9090909090909,0.865071058,2.47,2.09,7.54,17.51,16.82,89.3797561079157,11.5583112502723
"2748",2022101611,1484,53439,43478,"DeVonta Smith","WR","Anthony Brown","CB",2,1,10,"PHI","DAL","(4:49) (No Huddle, Shotgun) J.Hurts pass short right to D.Smith to DAL 27 for 8 yards (A.Brown).",8,46.28,254.554653130954,66.61,7.52,3.12,0.7,2.51431899328625,89.0909090909091,75,0.414847821,2.89,3.7,12.97,24.41,156.79,306.304895667519,-51.7502425365648
"2749",2022110603,1288,52502,46259,"Josiah Deguara","TE","DeShon Elliott","FS",2,2,3,"GB","DET","(8:04) (No Huddle, Shotgun) A.Rodgers pass deep right to J.Deguara to GB 44 for 25 yards (D.Elliott).",25,20.16,-36.5349024155849,178.83,30.96,1.9,2,2.16363120702212,95.4545454545454,109.090909090909,0.288929194,4.65,2.84,21.18,2.73999999999999,135.09,23.4939555491912,-60.0288579647761
"2750",2022100202,2574,53456,44976,"Rashod Bateman","WR","Matt Milano","OLB",3,2,12,"BAL","BUF","(7:47) (Shotgun) L.Jackson pass short right to R.Bateman to BLT 43 for 4 yards (M.Milano).",4,4.84,1.87741654932913,137.73,1.41,2.29,2.59,0.734982993000525,101.363636363636,95.4545454545454,0.791953385,4.19,2.15,12.28,31.81,21.44,33.6517849618391,-31.77436841251
"2751",2022110609,2449,44881,46132,"Cooper Kupp","WR","Carlton Davis","CB",3,1,10,"LA","TB","(9:54) M.Stafford pass short right to C.Kupp to TB 8 for 3 yards (C.Davis).",3,4.81999999999999,-195.618480241113,65.02,2.84,0.79,3.35,6.26134969475432,93.6363636363636,94.5454545454545,0.398902237,2.2,2.05,14.92,20.75,61.12,-190.8701370132,-4.74834322791259
"2752",2022092900,1188,46203,43641,"Chase Edmonds","RB","Mike Hilton","CB",2,1,15,"MIA","CIN","(10:37) (Shotgun) C.Edmonds right guard to MIA 23 for 4 yards (M.Hilton).",4,81.72,334.996392420996,67.36,1.08,2.56,3.11,9.70340661829649,83.6363636363636,95.4545454545454,0.657890499,3.28,3.77,3.33,5.22,169.41,64.0899961164787,270.906396304517
"2753",2022110700,3174,43362,46197,"Kenyan Drake","RB","Kentavius Street","DT",4,2,1,"BAL","NO","(7:47) (Shotgun) K.Drake right tackle to NO 3 for 5 yards (K.Street).",5,56.02,-63.9118085661948,32.59,13.79,2.26,3.78,6.0449731182198,130.454545454545,95.9090909090909,0.071932003,1.15,2.89,0.84,150.5,81.68,-18.7840825485205,-45.1277260176743
"2754",2022103002,2458,53646,43533,"Khalil Herbert","RB","Jayron Kearse","FS",3,1,10,"CHI","DAL","(12:01) (Shotgun) K.Herbert up the middle to CHI 38 for no gain (J.Kearse). FUMBLES (J.Kearse), RECOVERED by DAL-L.Vander Esch at CHI 37. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (Shotgun) K.Herbert up the middle to CHI 39 for 1 yard (J.Kearse).",1,33.4,-109.883716844445,52.77,0.0799999999999983,1.49,2.94,7.11467497500764,97.7272727272727,96.3636363636364,0.384771883,2.37,3.56,1.73,24.56,157.45,-38.7921614419311,-71.0915554025139
"2755",2022100908,1277,46992,43306,"KhaDarel Hodge","WR","Keanu Neal","FS",2,3,10,"ATL","TB","(9:17) (Shotgun) M.Mariota pass short middle to K.Hodge to ATL 36 for 11 yards (K.Neal).",11,42.09,297.421395118952,17.67,9.83,3.57,2.55,0.677421582177597,98.1818181818182,93.1818181818182,0.974062741,4.27,2.18,8.81,42.34,86.78,166.110045188852,131.3113499301
"2756",2022100206,1674,54572,41269,"Dameon Pierce","RB","Kyle Van Noy","OLB",2,2,6,"HOU","LAC","(2:00) D.Pierce left tackle to LAC 28 for 1 yard (K.Van Noy, D.Tranquill).",1,53.91,-56.7532512134397,113.27,4.11,1.17,2.08,6.89104491350913,113.636363636364,97.7272727272727,0.471087486,1.84,2.15,4.16,107.68,56.58,-4.66562738886922,-52.0876238245705
"2757",2022102308,1108,41282,44964,"Davante Adams","WR","Desmond King","CB",2,1,10,"LV","HOU","(9:10) (Shotgun) D.Carr pass short right to D.Adams to LV 48 for 5 yards (D.King).",5,31.94,109.222110302914,8.22,4.29,1.59,0.45,1.95207581819969,91.3636363636364,97.7272727272727,0.542328775,2.47,1.46,11.56,2.16999999999999,5,50.7479875529014,58.4741227500126
"2758",2022100905,2288,53549,47900,"Rhamondre Stevenson","RB","Austin Bryant","OLB",3,1,10,"NE","DET","(4:45) (Shotgun) R.Stevenson left tackle to NE 47 for no gain (A.Bryant).",0,72.43,34.3458740271639,54.87,0.75,1.73,1.59,5.80393831807333,118.636363636364,111.818181818182,0.484886706,1.55,3.06,0.110000000000003,79.1,76.63,62.0120123364677,-27.6661383093038
"2759",2022092507,281,39989,52547,"Robert Woods","WR","Amik Robertson","CB",1,2,12,"TEN","LV","(9:41) (Shotgun) R.Tannehill pass short middle to R.Woods to LV 11 for 16 yards (A.Robertson).",16,46.63,-133.323216341756,170.69,18.13,1.91,3.35,2.59538051160134,83.1818181818182,87.7272727272727,0.872618496,1.92,1.5,5.52,14.64,14.78,-89.3947720128347,-43.9284443289213
"2760",2022102301,3118,54571,45004,"Cade Otton","TE","Xavier Woods","FS",4,1,10,"TB","CAR","(9:26) (Shotgun) T.Brady pass deep right to C.Otton to CAR 31 for 35 yards (X.Woods).",35,11.31,-85.0267298167207,22.18,35.48,4.17,4.73,6.96497666902051,91.8181818181818,113.636363636364,0.790734768,2.36,0.99,10.75,41.26,28.88,-58.2178541201514,-26.8088756965693
"2761",2022092200,419,53453,52452,"Najee Harris","RB","Grant Delpit","SS",1,1,10,"PIT","CLE","(8:37) N.Harris left guard to CLV 38 for 10 yards (G.Delpit, A.Walker).",10,60.66,83.8187917767571,84.17,10.82,1.34,2.33,15.8232360786282,92.2727272727273,104.545454545455,0.619361639,0.53,2.93,6.06,169.9,45.85,-60.1438668500387,143.962658626796
"2762",2022092509,3063,53506,44926,"Josh Palmer","WR","Rayshawn Jenkins","SS",3,2,14,"LAC","JAX","(:52) (Shotgun) J.Herbert pass short left to J.Palmer to LAC 28 for 7 yards (R.Jenkins).",7,19.51,-77.7664983031656,48.81,10.31,0.93,1.81,2.31767124502161,100,95.4545454545454,0.885025024,4.78,1.83,14.36,51.84,64.33,-36.6328491056918,-41.1336491974738
"2763",2022110300,537,53579,55045,"Kenneth Gainwell","RB","Kurt Hinish","DT",1,2,2,"PHI","HOU","(6:23) (No Huddle, Shotgun) K.Gainwell right tackle to HST 35 for 2 yards (K.Hinish).",2,64.9299999999999,97.8154614043674,31.84,9.36,2.96,4.97,5.34462346662513,134.545454545455,86.8181818181818,0.284362555,0.61,3.01,4.15,103.22,37.08,-26.7025480142203,124.518009418588
"2764",2022092507,1967,39212,47899,"Brandon Bolden","RB","Amani Hooker","FS",3,3,4,"LV","TEN","(11:21) (Shotgun) B.Bolden left end to TEN 29 for 3 yards (A.Hooker).",3,71.56,154.313238093904,11.32,2.81999999999999,2.3,3.94,17.1962786672001,95.4545454545454,100,0.95725137,1.15,2.62,9.68,83.18,77.81,-51.6475225434711,205.960760637375
"2765",2022110603,2785,46320,44911,"Justin Jackson","RB","Rasul Douglas","CB",3,1,10,"DET","GB","(:49) (No Huddle) J.Jackson right tackle to GB 5 for 11 yards (R.Douglas).",11,15.9,-76.9526913227419,142.81,10.55,2.03,2.98,13.3538795860978,95,90.9090909090909,0.419689268,1.16,2.46,5.85,134.99,53.44,-11.9035013423911,-65.0491899803508
"2766",2022102310,2486,44820,46137,"Christian McCaffrey","RB","Justin Reid","SS",3,1,10,"SF","KC","(13:25) C.McCaffrey right tackle to SF 17 for no gain (J.Reid).",0,39.76,83.3588050884422,9.59999999999999,0.649999999999999,1.33,0.51,9.65221736182935,92.7272727272727,93.1818181818182,0.434538156,2.35,2.6,1.34,22.33,58.74,76.2732339081576,7.08557118028456
"2767",2022100906,3633,44879,47871,"Alvin Kamara","RB","Cody Barton","MLB",4,1,10,"NO","SEA","(14:03) A.Kamara left tackle to NO 30 for 7 yards (C.Barton).",7,11.33,-235.549548509532,58.2,7.6,1.87,4.67,8.38734761411497,107.727272727273,97.7272727272727,0.487511545,0.74,3.31,9.77,49.46,97.98,-155.11782924896,-80.4317192605716
"2768",2022101607,3596,44816,47793,"Leonard Fournette","RB","Devin Bush","ILB",4,1,10,"TB","PIT","(7:52) (No Huddle, Shotgun) T.Brady pass short left to L.Fournette to PIT 29 for 9 yards (D.Bush). Penalty on PIT-M.Reed, Defensive Too Many Men on Field, declined. Penalty on PIT-M.Reed, Defensive Offside, declined.",9,13.09,29.3209916433242,72.55,9.14,2.64,2.52,4.64569693372265,105.909090909091,103.636363636364,0.784697533,4.22,0.64,10.11,27.6,65.05,67.6585608580604,-38.3375692147362
"2769",2022100913,2433,44860,52578,"Joe Mixon","RB","Broderick Washington","DT",3,1,10,"CIN","BAL","(9:34) J.Mixon left guard to CIN 38 for 1 yard (B.Washington).",1,17.41,112.655476639567,62.73,1.05,2.08,1.76,5.49658985189909,138.636363636364,100,0.518142462,1.06,3.11,2.78,67.29,62.69,122.041039154141,-9.38556251457379
"2770",2022100300,2013,46377,48026,"Jeffery Wilson","RB","Nick Scott","SS",3,2,10,"SF","LA","(13:37) J.Wilson left guard to LA 49 for 5 yards (N.Scott).",5,16.98,59.5311779665888,137.79,5.42,0.48,3.16,14.0722777118702,90.9090909090909,88.1818181818182,0.279228538,1.3,3,5.29,10.82,124.27,-149.392608510537,208.923786477125
"2771",2022101607,3631,54556,45395,"Rachaad White","RB","Arthur Maulet","CB",4,2,1,"TB","PIT","(7:38) R.White up the middle to PIT 29 for no gain (A.Maulet).",0,39.14,345.08625570101,43.17,8.06999999999999,2.02,3.72,4.09986585146392,86.3636363636364,95.4545454545454,0.546768725,0.94,2.4,0.759999999999998,34.63,123.71,-96.9148961500025,442.001151851012
"2772",2022103002,2567,52581,52459,"Darnell Mooney","WR","Trevon Diggs","CB",3,1,10,"CHI","DAL","(11:11) J.Fields pass short right to D.Mooney to DAL 19 for 6 yards (T.Diggs).",6,19.02,-23.2906854937184,41.89,6.44,3.45,4.45,5.28185573449332,94.0909090909091,78.1818181818182,0.490888149,1.07,2.31,9.43,55.08,12.22,-12.0227692647455,-11.2679162289729
"2773",2022100206,2221,40138,47913,"Rex Burkhead","RB","Drue Tranquill","ILB",3,3,5,"HOU","LAC","(12:07) (Shotgun) D.Mills pass short right to R.Burkhead to HST 41 for 9 yards (D.Tranquill).",9,79.26,-95.80738670486,124.96,4.22,2.22,3.76,11.6815966374464,106.363636363636,97.7272727272727,0.959299386,0.85,6.59,7.64,16.9,20.61,-36.4721789678577,-59.3352077370023
"2774",2022100904,161,44853,46290,"Dalvin Cook","RB","Matthew Adams","OLB",1,1,10,"MIN","CHI","(12:32) (No Huddle) D.Cook left tackle to CHI 46 for 2 yards (M.Adams).",2,13.84,40.1050599342759,62.1,1.65,1.78,1.55,5.90698738783146,104.090909090909,95.4545454545454,0.64237982,1.2,0.77,8.33,39.39,117.18,78.3847251484029,-38.279665214127
"2775",2022101000,57,47807,48259,"Josh Jacobs","RB","Darius Harris","ILB",1,1,10,"LV","KC","(15:00) J.Jacobs left tackle to LV 28 for 3 yards (D.Harris).",3,30.44,129.067394385883,140.89,1.68,3.85,2.89,5.58395021467778,108.181818181818,100,0.377510905,2.63,2.76,3.12,15.21,94.14,189.431185413163,-60.3637910272801
"2776",2022100201,1797,54616,52505,"Tyler Allgeier","RB","Jacob Phillips","MLB",3,2,10,"ATL","CLE","(14:54) (Shotgun) T.Allgeier right tackle to ATL 29 for 4 yards (J.Phillips).",4,93.69,238.777298172492,76.73,3.2,2.72,0.5,8.41038049079826,105.909090909091,100,0.650843441,3.82,2.75,1.91,14.25,117.37,283.392976498571,-44.6156783260788
"2777",2022103012,3280,47857,47795,"Devin Singletary","RB","Rashan Gary","OLB",4,1,10,"BUF","GB","(6:25) (Shotgun) D.Singletary right guard to BUF 33 for 7 yards (R.Gary).",7,0.70999999999998,137.16100943825,30.94,6.37,2.41,2.04,6.18932144907663,125.909090909091,92.2727272727273,0.287154406,0.63,2.58,2.91,7.31999999999999,92.57,109.346170304806,27.8148391334439
"2778",2022102308,185,41282,46669,"Davante Adams","WR","Jonathan Owens","FS",1,2,12,"LV","HOU","(12:37) D.Carr pass short left to D.Adams to HST 49 for 12 yards (J.Owens).",12,30.07,-74.5931282660461,138.92,10.32,3.09,5.09,14.0844772710953,95.4545454545454,97.7272727272727,0.849754632,3.84,1.44,18.83,10.6,100.85,-33.0297752605555,-41.5633530054906
"2779",2022091101,1077,43808,54533,"Robbie  Chosen","WR","Martin Emerson","CB",2,1,10,"CAR","CLE","(13:54) B.Mayfield pass short right to R.Anderson to CAR 16 for 8 yards (M.Emerson).",8,40.56,514.982318777402,57.52,6.7,7.76,2.21,2.91042952156551,90.9090909090909,86.3636363636364,0.665219903,2.33,1.92,20.13,51.69,22.48,563.912666859604,-48.930348082202
"2780",2022091901,303,46118,38559,"Dallas Goedert","TE","Harrison Smith","SS",1,1,10,"PHI","MIN","(9:44) (No Huddle, Shotgun) J.Hurts pass short right to D.Goedert to MIN 3 for 13 yards (H.Smith).",13,158.29,305.213474276271,114.98,12.44,3.46,4.95,11.1623339853276,97.2727272727273,116.363636363636,0.770430624,2.3,1.94,13.95,17.95,22.01,-48.689559235802,353.903033512073
"2781",2022110602,2659,44860,54654,"Joe Mixon","RB","Amare Barno","OLB",3,1,10,"CIN","CAR","(6:44) J.Mixon left guard to CAR 37 for 6 yards (A.Barno, S.Thompson).",6,65.78,-170.475070715245,154.3,5.89,1.92,3.86,7.08960506657458,111.363636363636,100,0.266986787,2.02,2.17,1.73,162.43,49.7,-65.9992968957529,-104.475773819492
"2782",2022103002,1075,46150,44925,"Michael Gallup","WR","Eddie Jackson","SS",2,2,4,"DAL","CHI","(13:13) (No Huddle) D.Prescott pass short right to M.Gallup to DAL 48 for 17 yards (E.Jackson).",17,51.49,8.27274655068831,95.48,20.66,1.5,1.46,7.65122212460206,91.8181818181818,90.9090909090909,0.473142594,3.39,1.73,6.82,21.13,162.85,75.2042777782838,-66.9315312275955
"2783",2022091105,1259,52442,42441,"Michael Pittman","WR","Steven Nelson","CB",2,1,10,"IND","HOU","(5:16) (Shotgun) M.Ryan pass short right to M.Pittman to HST 22 for 3 yards (S.Nelson).",3,32.54,339.171319575979,16.27,1.75,1.69,2.86,5.80259424740348,88.1818181818182,100,0.662186742,1.78,2.45,21.54,3.84999999999999,38.27,-99.6206045620616,438.791924138041
"2784",2022102000,281,39973,41257,"DeAndre Hopkins","WR","Bradley Roby","CB",1,2,10,"ARI","NO","(11:39) (Shotgun) K.Murray pass short left to D.Hopkins to NO 32 for 5 yards (B.Roby).",5,132.78,808.339668600217,116.14,3.14,4.62,4.28,0.792275204711082,88.1818181818182,96.3636363636364,0.565238297,1.35,3.95,8.93,15.28,6.11999999999998,103.359677929736,704.979990670481
"2785",2022110300,2905,54572,38542,"Dameon Pierce","RB","Fletcher Cox","DT",4,1,10,"HOU","PHI","(10:38) D.Pierce right end to HST 46 for 4 yards (F.Cox).",4,33.27,423.89543852203,71.49,3.75,4.52,2.18,5.06053356870597,140.909090909091,97.7272727272727,0.543790162,1.12,2.09,1.54,49.58,39.77,325.311221733889,98.584216788141
"2786",2022102301,2256,53555,38588,"Chuba Hubbard","RB","Lavonte David","ILB",3,3,10,"CAR","TB","(6:11) (Shotgun) P.Walker pass short right to C.Hubbard to CAR 32 for 7 yards (L.David).",7,132.73,120.454715111254,88.18,6.01000000000001,1.8,0.87,17.8557581748858,105.909090909091,94.0909090909091,0.968708396,5.33,1.98,5.04,32.84,13.71,183.785210299847,-63.330495188593
"2787",2022101607,3548,41233,46114,"Mike Evans","WR","Josh Jackson","CB",4,2,8,"TB","PIT","(8:35) (No Huddle, Shotgun) T.Brady pass short left to M.Evans to TB 45 for 4 yards (J.Jackson).",4,170.45,70.1659999460109,174.75,2.66,1.45,1.14,0.421070065428548,89.0909090909091,105,0.862667143,2.91,0.25,17.85,72.76,11.02,58.0598042856553,12.1061956603556
"2788",2022091110,4137,47845,46407,"Andy Isabella","WR","Chris Lammons","CB",4,4,3,"ARI","KC","(:21) (No Huddle, Shotgun) T.McSorley pass short middle to A.Isabella to KC 47 for 10 yards (C.Lammons).",10,55.59,318.0707093914,159.08,3.25,5.99,2.38,1.40035709731482,86.3636363636364,86.3636363636364,0.941446781,2.9,2.33,5.91,12.89,22.56,405.375248299613,-87.3045389082134
"2789",2022102311,3212,42718,52697,"Raheem Mostert","RB","James Pierre","CB",4,2,1,"MIA","PIT","(9:50) (No Huddle) R.Mostert left tackle to MIA 36 for 12 yards (J.Pierre).",12,23.36,16.726551035848,37.82,20.59,5.02,5.24,11.7204522097059,84.0909090909091,89.5454545454545,0.100277439,0.38,1.57,9.98,14.19,166.07,85.6103430093838,-68.8837919735358
"2790",2022100209,2386,53454,54478,"Travis Etienne","RB","Jordan Davis","DT",3,1,10,"JAX","PHI","(9:42) (Shotgun) T.Etienne up the middle to JAX 27 for -1 yards (J.Davis).",-1,154.86,62.2397102019528,169.09,3.34999999999999,2.03,2.8,3.6541072781187,154.545454545455,90.9090909090909,0.499393314,2.12,2.11,4.06,32.77,138.82,181.257169514985,-119.017459313032
"2791",2022091111,76,40024,47810,"Keenan Allen","WR","Johnathan Abram","SS",1,2,2,"LAC","LV","(14:43) (No Huddle) J.Herbert pass short right to K.Allen to LAC 34 for 1 yard (J.Abram).",1,12.01,-129.226556622933,78.83,8.1,3.75,5.06,1.01414989030222,93.1818181818182,95.9090909090909,0.430656105,3.51,4.85,24.19,2.76000000000002,11.11,-54.4948920833041,-74.7316645396289
"2792",2022091106,359,46203,43522,"Chase Edmonds","RB","Jalen Mills","CB",1,2,8,"MIA","NE","(7:38) C.Edmonds right end to 50 for 7 yards (J.Mills).",7,1.34000000000003,32.1171790051414,142.02,9.22,3.06,2.59,16.2618203163115,86.8181818181818,95.4545454545454,0.818843365,2.38,1.38,14.62,61.79,42.76,103.625668775365,-71.5084897702238
"2793",2022101609,1129,52541,49410,"Colby Parkinson","TE","Jalen Thompson","FS",2,1,10,"SEA","ARI","(9:05) (No Huddle, Shotgun) G.Smith pass short left to C.Parkinson to ARZ 19 for 7 yards (J.Thompson).",7,8.63,-0.942634691992566,72.3,7.27,3.23,2.47,0.962081077664454,86.3636363636364,114.090909090909,0.491229355,0.44,0.23,11.77,28.11,16.44,9.60548762528923,-10.5481223172818
"2794",2022100200,2298,44853,53489,"Dalvin Cook","RB","Pete Werner","OLB",3,1,8,"MIN","NO","(10:51) D.Cook right tackle to NO 7 for 1 yard (P.Werner).",1,4.53999999999999,326.280465823429,102.71,1.53,3.13,4.21,7.086698808331,110,95.4545454545454,0.363108099,2.41,1.21,6.69,26.76,107.57,29.1519081885009,297.128557634928
"2795",2022101607,2821,54905,46699,"Jaylen Warren","RB","Dee Delaney","CB",3,1,10,"PIT","TB","(5:35) (Shotgun) J.Warren up the middle to PIT 37 for 1 yard (D.Delaney).",1,61.62,-96.8212271812014,40.98,0.649999999999999,1.45,3.4,5.14078787735888,87.7272727272727,102.272727272727,0.478020519,2.32,3.14,2.53,0.519999999999982,173.95,-99.5294160966008,2.7081889153994
"2796",2022103001,1507,54042,52415,"Caleb Huntley","RB","Derrick Brown","DE",2,2,5,"ATL","CAR","(4:04) C.Huntley left end to ATL 25 for 6 yards (D.Brown, S.Thompson).",6,81.43,162.540843363084,93.4,0.479999999999997,4.54,4.82,5.92942661646132,144.545454545455,104.090909090909,0.562357843,1.46,1.67,2.23,46.48,15.81,140.20742012515,22.3334232379342
"2797",2022110605,1796,53703,42116,"Deon Jackson","RB","Adrian Phillips","SS",2,2,5,"IND","NE","(:53) (Shotgun) S.Ehlinger pass short left to D.Jackson to NE 46 for 5 yards (A.Phillips).",5,35.18,-0.946502290698959,166.72,2.03,2.61,2.55,0.360138862107382,95.4545454545454,100,0.973098338,3.79,2.44,23.83,3.44,7.04000000000002,55.202111052539,-56.148613343238
